Image,Title,Rating,Price,Result_Type
https://m.media-amazon.com/images/I/51hZtBRUFBL._AC_UY218_.jpg,"Portronics Toad One Bluetooth Mouse with 2.4 GHz & BT 5.3 Dual Wireless, 6 Buttons, Rechargeable, RGB Lights, Connect 3 Devices, Ergonomic Design for Laptop, Smartphone, Tablet (Black)",4.3,₹599,Organic
https://m.media-amazon.com/images/I/71qLJ-F0q9L._AC_UY218_.jpg,"500 Pcs Laptop Notebook Computer Replacement Screws Kit | Compatible with Lenovo, Toshiba, Gateway, Samsung, HP, IBM, Dell, Sony, Acer, Asus | SSD, Hard Disk, (1 Box (500 Pcs))",5.0,₹419,Organic
https://m.media-amazon.com/images/I/41-5NYzYuQS._AC_UY218_.jpg,HP External USB DVD-RW Drive for Laptops and Computers F6V97AA#ACJ,4.3,"₹2,799",Organic
https://m.media-amazon.com/images/I/41xAn0iwc6L._AC_UY218_.jpg,"Logitech M186 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous, Compatible with PC, Mac, Laptop",4.1,₹499,Organic
https://m.media-amazon.com/images/I/51RYMGeIoML._AC_UY218_.jpg,"Lenovo GX20K78585 65W Laptop Adapter/Charger with Power Cord for Select Models of (Round pin), Black",4.2,"₹1,319",Organic
https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",4.0,"₹57,400",Ad
https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN",4.7,"₹57,400",Ad
https://m.media-amazon.com/images/I/71eCdL-SqpL._AC_UY218_.jpg,"Dyazo 13.3 Inch Laptop Sleeve Case | Slim & Water Resistant Case Cover | Front Pocket with Handle | Compatible for MacBook Air (M2 M3 M4), HP, Dell, ASUS, Lenovo and Other Notebooks (Grey & Orange)",4.9,₹399,Organic
https://m.media-amazon.com/images/I/61EAc0XaQ9L._AC_UY218_.jpg,"Microsoft New Surface Pro 12"" - Windows 11 Home Copilot+ PC - LCD PixelSense Touchscreen - Qualcomm Snapdragon X Plus (8 Core) - 16GB RAM - 256GB SSD - Platinum - EP2-27654",3.3,"₹88,990",Organic
https://m.media-amazon.com/images/I/71npCDMBZ4L._AC_UY218_.jpg,AirCase GIZGA essentials Club-laptop Neoprene Reversible for 15.6-Inches (39.62 Cm) Laptop Sleeve - Black-Red,4.1,₹199,Organic
https://m.media-amazon.com/images/I/615dqNubx0L._AC_UY218_.jpg,"Tukzer Universal Silicone 14 Inch” Laptop Keyguard Keyboard Protector, Keyboard Dust Cover, Keyboard Skin 14 Inch” keyguard",3.5,₹139,Organic
https://m.media-amazon.com/images/I/71MDyNMFE8L._AC_UY218_.jpg,Toyshine Educational Kids Laptop with 20 Activities Alphabet|Letter|Words|Games|Mathematics Music|Logic Memory Tool Fun Learning Educational Kids Laptop Educational Toy Boys Girls 5+,3.5,₹688,Organic
https://m.media-amazon.com/images/I/61TtGEBD6tL._AC_UY218_.jpg,"UGREEN 300W 48,000mAh Portable Charger Power Bank with Smart Digital Display, Lighting and SOS Mode, 153Wh 5 Ports USB C Battery Pack for Outdoor Camping and Home Backup for Laptop and More",4.2,"₹14,299",Organic
https://m.media-amazon.com/images/I/61ULqgmiHDL._AC_UY218_.jpg,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",4.0,₹495,Organic
https://m.media-amazon.com/images/I/71LWYz3q5PL._AC_UY218_.jpg,"Portronics Mport 8 Plus Dual Plug 8-in-1 Docking Station/Hub with AUX, USB 3.0, microSD/SD Card Reader, Type-C Data, USB 2.0, Type-C and USB Plug for Laptop, Mac, PC (Grey)",4.2,₹579,Organic
https://m.media-amazon.com/images/I/71ueiAj0ZfL._AC_UY218_.jpg,"ASUS Zenbook S16, 16"" Touch Screen, 3K OLED, AMD Ryzen AI 7 Octa Core 350,Copilot+ AI PC (24GB/1TB/AMD Radeon iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Zumaia Gray/1.5 Kg), UM5606KA-RJ109WS",3.7,"₹1,27,812",Ad
https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, Alexa Built-in, 1Yr ADP Free, 3 Month Game Pass Laptop",3.9,"₹37,990",Ad
https://m.media-amazon.com/images/I/71FXHAM+jWL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",4.0,"₹37,990",Ad
https://m.media-amazon.com/images/I/71Z4mSII9BL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop",3.8,"₹52,490",Ad
https://m.media-amazon.com/images/I/71nCBV8peQL._AC_UY218_.jpg,"Sounce Protective Laptop Bag Sleeve fits Upto 13.3"" Wrinkle Free, Padded, Water Resistant Light Neoprene case Cover Pouch, Compatible for All Notebooks Such as Mac Book Pro (13.3 inch)",4.2,₹299,Organic
https://m.media-amazon.com/images/I/91YKs4ljXFL._AC_UY218_.jpg,amazon basics Laptop Bag Sleeve Case Cover Pouch with Handle for Men & Women | 14.1 Inch Laptop with Padded Laptop Compartment | Zipper Closure | Water Repellent Nylon Fabric (Grey),4.2,₹303,Organic
https://m.media-amazon.com/images/I/61VGDbukkBL._AC_UY218_.jpg,"Craloft 14 Inch Laptop Sleeve Cover Bag with Charger Pouch – Water-Resistant Case for MacBook, Dell, HP, Lenovo – Ideal for Office & Travel Use",4.4,₹450,Organic
https://m.media-amazon.com/images/I/513J0GMreDL._AC_UY218_.jpg,"Portronics My Buddy K Lite Foldable Laptop Stand with Adjustable Heights, Anti-Slip Silicone Pads, Collapsible Design, 5 kg Max Weight, ABS Build, Portable & Lightweight Holder Riser(Blue)",3.9,₹289,Organic
https://m.media-amazon.com/images/I/61aOe5y2ARL._AC_UY218_.jpg,"ZEBRONICS Wireless Mouse, 2.4GHz, 3200 DPI, 3 Buttons, Comfortable & Ergonomic, USB Nano Receiver, Power-Saving Mode, Works on Most Surfaces, for Mac | Laptop | Computer (Freego, Black)",3.8,₹229,Organic
https://m.media-amazon.com/images/I/61mwM6q4smL._AC_UY218_.jpg,"Dell KB216 Wired Multimedia Keyboard - Full-Size Layout with USB Interface, Chiclet Keys, Spill Resistance with 3 Indicator Lights| Plug and Play| Hot Keys: Volume, Mute, Play/Pause, Backward, Forward",4.3,₹564,Organic
https://m.media-amazon.com/images/I/51HpzMBPHnL._AC_UY218_.jpg,"amazon basics 360° Rotating Metal Laptop Stand (Black)| Adjustable Height & Angle | Foldable, Sturdy Carbon Steel | Enhanced Airflow | Supports up to 10kg | Compatible with Laptops & MacBook",4.2,₹869,Organic
https://m.media-amazon.com/images/I/619we263wdL._AC_UY218_.jpg,"External CD/DVD Drive for Laptop, USB 3.0 CD Burner +/-RW CD ROM External DVD Drive Portable DVD Player for Laptop Desktop PC Apple Mac Windows 11/10/8/7/XP Linux OS",4.2,₹806,Organic
https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",4.0,"₹57,400",Ad
https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN",4.7,"₹57,400",Ad
https://m.media-amazon.com/images/I/71npCDMBZ4L._AC_UY218_.jpg,"Gizga Essentials Reversible Laptop Sleeve 14.1 Inch, Dual Color Neoprene Laptop Cover, Zipperless, Waterproof, Slim Fit Laptop Case for HP Dell Lenovo Asus Acer, MacBook, Mouse Pad Use (Red/Black)",4.1,₹199,Organic
https://m.media-amazon.com/images/I/51tWdlPe9JL._AC_UY218_.jpg,"ZORBES® Portable Invisible Laptop Riser Stand, 2 Mini Self-Adhesive Alloy Metal Folding Desk Stand, Lightweight Laptop Desk Feet for MacBook, Lenovo, HP, Dell, Laptops & Tablets, 2pc (Black)",4.2,₹312,Organic
https://m.media-amazon.com/images/I/61SydEC2DUL._AC_UY218_.jpg,"TARKAN Vertical Laptop Holder | 2-Slot Desk Space Saving Organizer Stand Fits All Laptop Sizes (ABS, Black)",4.2,₹499,Organic
https://m.media-amazon.com/images/I/71aYdcUB70L._AC_UY218_.jpg,"Amazon Basics Laptop Bag Sleeve Case Cover Pouch for Men & Women | 14.1 Inch Laptop/MacBook, Office/College Laptop Bag | Side Handle | Multiple Pockets | Water Repellent | Shock Absorber (Black)",4.1,₹299,Organic
https://m.media-amazon.com/images/I/91mJa7mRPhL._AC_UY218_.jpg,"Craloft 14 Inch Laptop Sleeve Cover Bag with Charger Pouch – Water-Resistant Case for MacBook, Dell, HP, Lenovo – Ideal for Office & Travel Use (Grey_L25)",4.4,₹564,Organic
https://m.media-amazon.com/images/I/511DWMi8vuL._AC_UY218_.jpg,"Portronics My Buddy Hexa 5 Laptop Stand with Foldable & Ventilated Design, Ergonomic Elevation, Anti-Slip Silicon Pads and Lightweight Body for Upto 15.6” Laptops & MacBooks (Black)",4.2,₹199,Organic
https://m.media-amazon.com/images/I/91YKs4ljXFL._AC_UY218_.jpg,Amazon Basics Laptop Bag Sleeve Case Cover Pouch with Handle for Men & Women | 15.6 Inch Laptop with Padded Laptop Compartment | Zipper Closure | Water Repellent Nylon Fabric (Grey),4.2,₹299,Organic
https://m.media-amazon.com/images/I/61yQEmmPUQL._AC_UY218_.jpg,"Zebronics Laptop Stand with Fans, Up to 17 inch Laptop, 2X RGB Fans + Speed Controller, 58CFM Airflow, 7 Level Adjustable, Foldable, Type-C Port, Anti-Slip Silicone Pad, Anti-Rust (NS6000)",4.0,"₹1,299",Organic
https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN",4.1,"₹33,899",Ad
https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, Alexa Built-in, 1Yr ADP Free, 3 Month Game Pass Laptop",3.9,"₹37,990",Ad
https://m.media-amazon.com/images/I/71FXHAM+jWL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",4.0,"₹37,990",Ad
https://m.media-amazon.com/images/I/71Z4mSII9BL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop",3.8,"₹52,490",Ad
https://m.media-amazon.com/images/I/31cDzaeIlbL._AC_UY218_.jpg,Asus 33W Replacement Laptop Charger Adapter Fits for Asus Model Ad890M26 Wall Plug Power Supply with 4.0Mm X 1.35Mm Pin-Black,No Rating,"₹1,399",Organic
https://m.media-amazon.com/images/I/614-uV5uWQL._AC_UY218_.jpg,"Portronics 20W Volt 20 High Speed Smart Desktop Charger with 3M Copper Cable, Type C PD Port, 2 USB Mach Port, 3 AC Power Socket, Compatible with Laptop,Smartphones,iPhones,Tablet,Power Bank(White)",4.2,"₹1,399",Organic
https://m.media-amazon.com/images/I/51IhOi2CewL._AC_UY218_.jpg,"smashtronics Premium Metal Laptop Stand - Foldable, Height Adjustable Aluminum Stand (Kickstand Black)",4.2,₹299,Organic
https://m.media-amazon.com/images/I/51RvmdD42ML._AC_UY218_.jpg,Portronics My Buddy K9 - Portable Laptop Stand - Adjustable Elevation Levels - Ventilated Anti-Slip Design - 360-degree Rotating Base(Black),4.2,₹899,Organic
https://m.media-amazon.com/images/I/31wKpcQ34QL._AC_UY218_.jpg,"65W Laptop Charger for Len IdeaPad 1 3 5, Flex 4 5 6 1470 1480, IdeaPad 110 110s 310 320 330 330s 520 530s 710s L340 S145 S340 S540 Adapter; Yoga 720 710 510, Chromebook N22 N23 N42 Power Supply",4.1,"₹1,139",Organic
https://m.media-amazon.com/images/I/81mhinhy7UL._AC_UY218_.jpg,"Lenovo Yoga Tab Plus Smartchoice AI Tablet with Pen + Keyboard |12.7"" Display, 3K Resolution, 144 Hz|16GB RAM, 512GB ROM|Snapdragon 8 Gen 3|10200 mAh|6 Speakers|USB 3.0 with DP-Out|1Year ADP Free|Teal",4.2,"₹52,999",Organic
https://m.media-amazon.com/images/I/61HsnGk5IWL._AC_UY218_.jpg,"FEDUS 1.8 Meter Long TPR (Thermoplastic Rubber) Laptop Power Cord, 2500 Watt 3 Pin IEC C5 Charger Adapter Cable Wire AC Lead for Asus/Dell/HP/Lenovo/ASUS/Acer/Samsung/Compaq & All Gaming laptops",4.4,₹289,Organic
https://m.media-amazon.com/images/I/81AVyxT2g1L._AC_UY218_.jpg,"Portable LCD Monitor, 14"" 2K Laptop Screen, Lightweight Dual USB C HDMI Second Gaminig Display with Speakers, Travel Monitor for PS4/5 Xbox Switch MAC PC Phone",4.4,"₹13,999",Organic
https://m.media-amazon.com/images/I/71ueiAj0ZfL._AC_UY218_.jpg,"ASUS Zenbook S16, 16"" Touch Screen, 3K OLED, AMD Ryzen AI 7 Octa Core 350,Copilot+ AI PC (24GB/1TB/AMD Radeon iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Zumaia Gray/1.5 Kg), UM5606KA-RJ109WS",3.7,"₹1,27,812",Ad
https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",4.0,"₹57,400",Ad
https://m.media-amazon.com/images/I/81FKw9cX+EL._AC_UY218_.jpg,"MOSISO Laptop Case 16 inch, 15-15.6 inch Laptop Sleeve with Handle Compatible with MacBook Pro 16 inch, HP, Acer, Dell, Lenovo, ASUS Notebook, Polyester Multifunctional Computer Bag, Pink",4.6,₹599,Organic
https://m.media-amazon.com/images/I/61VOXwqr4dL._AC_UY218_.jpg,DailyObjects Medium Stria Portable Laptop Sleeve | Durable Polyester |Compatible with Laptop/MacBook Air/Pro Upto 14 Inch |Lightweight Water Resistant Fabric |Padded Compartment with Zip Closure- Blue,4.5,"₹1,199",Organic
https://m.media-amazon.com/images/I/61K1sBQRV2L._AC_UY218_.jpg,Gotega External DVD Drive USB 3.0 Type C Portable CD/DVD Player for Laptop - CD/DVD ROM Burner Reader Compatible with Desktop PC Windows Linux OS Apple Mac,4.1,₹835,Organic
https://m.media-amazon.com/images/I/71qnZFqFM9L._AC_UY218_.jpg,"Zebronics Zeb-Crystal Clear Web Camera, 0.3 MP with USB with 3P Lens,Built-in Microphone,Auto White Balance,Night Vision and Manual Switch for LED (Black)",3.3,₹699,Organic
https://m.media-amazon.com/images/I/81vHOKbbJuL._AC_UY218_.jpg,"Gizga Essentials 14.1 Inch Laptop Sleeve Case Cover Bag with Extra Pouch, Front Pocket & Handle| Slim & Water-Resistant Nylon Fabric with Shockproof Foam Padding, Soft Lining & Premium Zipper (Grey)",4.2,₹339,Organic
https://m.media-amazon.com/images/I/81ha67yYQuL._AC_UY218_.jpg,"Tizum Mouse Pad Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for Laptop, Notebook, MacBook Pro, Gaming Computer (9.4*7.9 Inches), Beta (Multicolor)",4.3,₹89,Organic
https://m.media-amazon.com/images/I/613dyv2wXdL._AC_UY218_.jpg,"Arctic Fox Pureview Transparent Wireless and Bluetooth Rechargeable Mouse, USB Receiver,LED Battery Magic Silm for Office/PC/Mac/Laptop/Apple/ipad(Space Gray)",4.4,₹649,Organic
https://m.media-amazon.com/images/I/51jLyK-M8oL._AC_UY218_.jpg,"Dyazo Laptop Sleeve 15.6 inches, Durable Shockproof Neoprene Case Cover Carrying Bag Case with Pockets Compatible for HP/Crome Book/ASUS & Other Laptops, Notebook, Black (ONE Pocket 15.6 Black)",4.0,₹379,Organic
https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN",4.1,"₹33,899",Ad
https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN",4.7,"₹57,400",Ad
https://m.media-amazon.com/images/I/71FXHAM+jWL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",4.0,"₹37,990",Ad
https://m.media-amazon.com/images/I/71Z4mSII9BL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop",3.8,"₹52,490",Ad
https://m.media-amazon.com/images/I/51uFC4-e3IL._AC_UY218_.jpg,"Ambrane 7-in-1 Cleaning Kit | All-in-One Keyboard Cleaning Kit with Brush & Cleaner for Bluetooth, AirPods, Laptop, Tablet, Phone, iPad, Smartwatch, MacBook, Earbuds & PC Accessories (ACK-02 White)",4.0,₹299,Organic
https://m.media-amazon.com/images/I/61FQxxg3HHL._AC_UY218_.jpg,Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 16GB RAM - 512GB SSD - Black - ZIA-00031,3.9,"₹1,65,990",Organic
https://m.media-amazon.com/images/I/61E9TAiUsSL._AC_UY218_.jpg,"Maxelon Power Cable & Dell Laptop Adapter Charger 65w 19.5V 3.34A (New Pin 4.5 * 3.0mm) MGJN9 for Inspiron 11 3147, 3148, 3152, i3152, 3153, 3157, 3158, 316- Black",4.2,"₹1,424",Organic
https://m.media-amazon.com/images/I/710OxfPM35L._AC_UY218_.jpg,"boAt EnergyShroom PB600 PowerPulse 27000mAh Power Bank| 160W Total Output, 2xUSB-C (2-Way Port), 2xUSB-A Port, 100W Type-C to C Cable, Compatible w/Laptop, Smartphone, Tablets Earphone,Watch(Gunmetal)",3.7,"₹3,999",Organic
https://m.media-amazon.com/images/I/61VKoeGd0dL._AC_UY218_.jpg,"Amazon Basics Laptop Sleeve Case Cover Pouch for 14-Inch, 14.1-Inch Laptop (Black)",4.4,₹409,Organic
https://m.media-amazon.com/images/I/71ebrKau0RL._AC_UY218_.jpg,"Portronics Bit Box 2, 128-in-1 Screwdriver Kit with Phillips, Flathead, Torx, Pentalobe, Wrench Bits, Flexible Shaft, Tweezer, Spudger & Magnetic Handle for Laptop, Mobile, Car & Electronics Repair",4.4,"₹1,699",Organic
https://m.media-amazon.com/images/I/71P2VJ3jH9L._AC_UY218_.jpg,"STRIFF Professional 3-in-1 Laptop Cleaning kit, Laptop Cleaner, Screen Cleaner, Mobile Cleaning kit, Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet",3.8,₹129,Organic
https://m.media-amazon.com/images/I/61+KY45rtbL._AC_UY218_.jpg,"Sounce 20 in 1 Laptop Cleaning kit for Screen, PC, Monitors, Keyboards, Desktop, MacBooks, iPhones, Mobile and Earphones with Dust Removal Blown - White",4.0,₹399,Organic
https://m.media-amazon.com/images/I/71Q6JmLZE7L._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.3""(38.8cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Win 11/Office Home 2024/Backlit/1Yr ADP Free/Top Metal Cover & IR Camera/Grey/1.6Kg), 83K100CGIN",4.0,"₹57,400",Ad
https://m.media-amazon.com/images/I/71D9HSayVSL._AC_UY218_.jpg,"Lenovo Ideapad Slim 3 13Th Gen Intel Core I5-13420H 15.3""(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg) 83K100C6IN",4.7,"₹57,400",Ad
https://m.media-amazon.com/images/I/71hHUkXXdoL._AC_UY218_.jpg,"Dyazo 13.3 Inch Laptop Sleeve Case with Handle & Front Pocket and Charger Pouch Compatible for MacBook Air/Pro 14/ M2/M1, HP Envy 13, Chromebook & Notebooks (Grey)",4.4,₹399,Organic
https://m.media-amazon.com/images/I/81VuAWg7KcL._AC_UY218_.jpg,"GIZGA Essentials Laptop Bag Sleeve Case Cover Pouch for 15.6 Inch Laptop for Men & Women, Padded Laptop Compartment, Free Accessories Pouch, Premium Zipper Closure, Water Repellent Nylon Fabric-Grey",4.0,₹288,Organic
https://m.media-amazon.com/images/I/61Wu+zWNQQL._AC_UY218_.jpg,"Portronics Mport Edge,5 Ports Dual USB Hub Dock, Superfast USB 3.0, High Speed 2.0, Type-C 5V2A Port, 100 Mbps RJ45 Ethernet, Versatile & High-Speed Connectivity Hub for Laptops & Desktops (Grey)",4.2,₹649,Organic
https://m.media-amazon.com/images/I/81Ry3ExorUL._AC_UY218_.jpg,"Ant Esports NC160 Laptop Cooling Pad, Laptop Cooler with Mobile Holder 2 * 1 125mm Quite Fans at 1000 RPM Fan Speed Controller 5 Height Adjustable Angle 2USB Ports Compatible for Laptop up to 15.6”",3.9,₹498,Organic
https://m.media-amazon.com/images/I/71fmgrzbpML._AC_UY218_.jpg,"Ambrane 100W Fast Charging Powerbank for MacBook, Type C Laptop & Mobile Charging, USB-A Output 25,000mAh Battery, Triple Output, Power Delivery & Quick Charge (Powerlit Ultra, Black)",3.7,"₹3,999",Organic
https://m.media-amazon.com/images/I/51Kdw-clYfL._AC_UY218_.jpg,"65W Laptop Charger for HP Pavilion x360 14 15 17, HP Envy 13 15 X360, HP Elitebook 840 G5, HP ProBook HP Chromebook HP Stream Series, HP Spectre 710412-001 19.5V 3.33A HP Adapter",3.8,₹949,Organic
https://m.media-amazon.com/images/I/81amBr5tzDL._AC_UY218_.jpg,Prime Laptop Bags for Men Office Use | Upto 15.6 inch | Expandable Bottom | Mobile & Pen Compartment with Multiple Organizers | PU Leather | Professional Office Bag for Man & Women - Brown,4.3,"₹1,579",Organic
https://m.media-amazon.com/images/I/71o9tTyMM8L._AC_UY218_.jpg,"Amazon Basics Laptop Sleeve Case Cover Pouch for 13-Inch, 13.3-Inch Laptop for Men & Women | Slim Profile Neoprene, Soft Puffy Fabric Lining, 360° Protection, Smooth & Premium Zipper (Black)",4.4,₹419,Organic
https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_UY218_.jpg,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office Home 2024/1 Year ADP Free/Grey/1.6Kg), 82R4011MIN",4.1,"₹33,899",Ad
https://m.media-amazon.com/images/I/81Be1f26lVL._AC_UY218_.jpg,"Lenovo IdeaPad Slim 3, Intel Core i3 13th Gen 1315U, 8GB RAM, 512GB SSD, FHD 15.6""(39.6cm), Windows 11, Office 2024, Grey, 1.6Kg, 82X700G5IN, Alexa Built-in, 1Yr ADP Free, 3 Month Game Pass Laptop",3.9,"₹37,990",Ad
https://m.media-amazon.com/images/I/71FXHAM+jWL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop",4.0,"₹37,990",Ad
https://m.media-amazon.com/images/I/71Z4mSII9BL._AC_UY218_.jpg,"HP 15, 13th Gen Intel Core i5-1334U, (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge, FHD, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0577TU, Iris Xe, FHD Camera w/Shutter Laptop",3.8,"₹52,490",Ad
https://m.media-amazon.com/images/I/61Tm5hn9uxL._AC_UY218_.jpg,"AirCase Premium Laptop Bag with 6 Pockets fits Upto 14.1"" Laptop/MacBook, Wrinkle Free, Padded, Water Resistant Light Neoprene case Cover Sleeve Pouch, for Men & Women, Black- 6 Months Warranty",4.3,₹699,Organic
https://m.media-amazon.com/images/I/61Pdtt46yaL._AC_UY218_.jpg,amazon basics Vertical Laptop Stand | Space-Saving Design | Scratch-Resistant | Fits All Laptops Up to 17.3 inches (43.94cm),4.3,₹799,Organic
https://m.media-amazon.com/images/I/619iikh9NfL._AC_UY218_.jpg,"Full Laptop Skin Stickers HD Quality Sticker for Laptops Upto 15.6"" (Dustproof|Waterproof|Scratchproof|Reusable) - BE GRAF BLDNG FL",4.2,₹248,Organic
https://m.media-amazon.com/images/I/81U9wBaYGNL._AC_UY218_.jpg,"Travel Organizer Gadget Case | Electronic Accessories Storage Pouch for Power Adapters, Cables, Dongle, Pen Drives, Laptop Charger Pouch (QP2-Grey-Pack2)",4.4,₹299,Organic
https://m.media-amazon.com/images/I/51gCpv7DO4L._AC_UY218_.jpg,Microsoft New Surface Pro (11th Edition) - Windows 11 Home Copilot + PC - 13” OLED PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 32GB RAM - 1TB SSD - Platinum - ZID-00014,3.6,"₹2,37,990",Organic
